original_index,cluster_id,cluster_fraud_rate
37095,0,0.0056
37096,0,0.0056
37097,0,0.0056
37098,0,0.0056
37099,0,0.0056
37100,0,0.0056
37101,0,0.0056
37102,0,0.0056
37103,0,0.0056
37104,0,0.0056
37105,0,0.0056
37106,0,0.0056
37107,0,0.0056
37108,0,0.0056
37109,0,0.0056
37110,0,0.0056
37111,0,0.0056
37112,0,0.0056
37113,0,0.0056
37114,0,0.0056
37115,0,0.0056
37116,0,0.0056
37117,0,0.0056
37118,0,0.0056
37119,0,0.0056
37120,0,0.0056
37121,0,0.0056
37122,0,0.0056
37123,0,0.0056
37124,0,0.0056
37125,0,0.0056
37126,0,0.0056
37127,0,0.0056
37128,0,0.0056
37129,0,0.0056
37130,0,0.0056
37131,0,0.0056
37132,0,0.0056
37133,0,0.0056
37134,0,0.0056
37135,0,0.0056
37136,0,0.0056
37137,0,0.0056
37138,0,0.0056
37139,0,0.0056
37140,0,0.0056
37141,0,0.0056
37142,0,0.0056
37143,0,0.0056
37144,0,0.0056
37145,0,0.0056
37146,0,0.0056
37147,0,0.0056
37148,0,0.0056
37149,0,0.0056
37150,0,0.0056
37151,0,0.0056
37152,0,0.0056
37153,0,0.0056
37154,0,0.0056
37155,0,0.0056
37156,0,0.0056
37157,0,0.0056
37158,0,0.0056
37159,0,0.0056
37160,0,0.0056
37161,0,0.0056
37162,0,0.0056
37163,0,0.0056
37164,0,0.0056
37165,0,0.0056
37166,0,0.0056
37167,0,0.0056
37168,0,0.0056
37169,0,0.0056
37170,0,0.0056
37171,0,0.0056
37172,0,0.0056
37173,0,0.0056
37174,0,0.0056
37175,0,0.0056
37176,0,0.0056
37177,0,0.0056
37178,0,0.0056
37179,0,0.0056
37180,0,0.0056
37181,0,0.0056
37182,0,0.0056
37183,0,0.0056
37184,0,0.0056
37185,0,0.0056
37186,0,0.0056
37187,0,0.0056
37188,0,0.0056
37189,0,0.0056
37190,0,0.0056
37191,0,0.0056
37192,0,0.0056
37193,0,0.0056
37194,0,0.0056
37195,0,0.0056
37196,0,0.0056
37197,0,0.0056
37198,0,0.0056
37199,0,0.0056
37200,0,0.0056
37201,0,0.0056
37202,0,0.0056
37203,0,0.0056
37204,0,0.0056
37205,0,0.0056
37206,0,0.0056
37207,0,0.0056
37208,0,0.0056
37209,0,0.0056
37210,0,0.0056
37211,0,0.0056
37212,0,0.0056
37213,0,0.0056
37214,0,0.0056
37215,0,0.0056
37216,0,0.0056
37217,0,0.0056
37218,0,0.0056
37219,0,0.0056
37220,0,0.0056
37221,0,0.0056
37222,0,0.0056
37223,0,0.0056
37224,0,0.0056
37225,0,0.0056
37226,0,0.0056
37227,0,0.0056
37228,0,0.0056
37229,0,0.0056
37230,0,0.0056
37231,0,0.0056
37232,0,0.0056
37233,0,0.0056
37234,0,0.0056
37236,0,0.0056
37237,0,0.0056
37238,0,0.0056
37239,0,0.0056
37240,0,0.0056
37241,0,0.0056
37242,0,0.0056
37243,0,0.0056
37244,0,0.0056
37245,0,0.0056
37246,0,0.0056
37247,0,0.0056
37248,0,0.0056
37249,0,0.0056
37250,0,0.0056
37251,0,0.0056
37252,0,0.0056
37253,0,0.0056
37254,0,0.0056
37255,0,0.0056
37256,0,0.0056
37257,0,0.0056
37258,0,0.0056
37259,0,0.0056
37260,0,0.0056
37261,0,0.0056
37262,0,0.0056
37263,0,0.0056
37264,0,0.0056
37265,0,0.0056
37266,0,0.0056
37267,0,0.0056
37268,0,0.0056
37269,0,0.0056
37270,0,0.0056
37271,0,0.0056
37272,0,0.0056
37273,0,0.0056
37274,0,0.0056
37275,0,0.0056
37276,0,0.0056
37277,0,0.0056
37278,0,0.0056
37279,0,0.0056
37280,0,0.0056
37281,0,0.0056
37282,0,0.0056
37283,0,0.0056
37284,0,0.0056
37285,0,0.0056
37286,0,0.0056
37287,0,0.0056
37288,0,0.0056
37289,0,0.0056
37290,0,0.0056
37291,0,0.0056
37292,0,0.0056
37293,0,0.0056
37294,0,0.0056
37295,0,0.0056
37296,0,0.0056
37297,0,0.0056
37298,0,0.0056
37299,0,0.0056
37300,0,0.0056
37301,0,0.0056
37302,0,0.0056
37303,0,0.0056
37304,0,0.0056
37305,0,0.0056
37306,0,0.0056
37307,0,0.0056
37308,0,0.0056
37309,0,0.0056
37310,0,0.0056
37311,0,0.0056
37312,0,0.0056
37313,0,0.0056
37314,0,0.0056
37315,0,0.0056
37316,0,0.0056
37317,0,0.0056
37318,0,0.0056
37319,0,0.0056
37320,0,0.0056
37321,0,0.0056
37322,0,0.0056
37323,0,0.0056
37324,0,0.0056
37325,0,0.0056
37326,0,0.0056
37327,0,0.0056
37328,0,0.0056
37330,0,0.0056
37331,0,0.0056
37332,0,0.0056
37333,0,0.0056
37334,0,0.0056
37335,0,0.0056
37336,0,0.0056
37337,0,0.0056
37338,0,0.0056
37339,0,0.0056
37340,0,0.0056
37341,0,0.0056
37342,0,0.0056
37343,0,0.0056
37344,0,0.0056
37345,0,0.0056
37346,0,0.0056
37347,0,0.0056
37348,0,0.0056
37349,0,0.0056
37350,0,0.0056
37351,0,0.0056
37352,0,0.0056
37353,0,0.0056
37354,0,0.0056
37355,0,0.0056
37356,0,0.0056
37357,0,0.0056
37359,0,0.0056
37360,0,0.0056
37361,0,0.0056
37362,0,0.0056
37363,0,0.0056
37364,0,0.0056
37365,0,0.0056
37366,0,0.0056
37367,0,0.0056
37368,0,0.0056
37369,0,0.0056
37370,0,0.0056
37371,0,0.0056
37372,0,0.0056
37373,0,0.0056
37374,0,0.0056
37375,0,0.0056
37376,0,0.0056
37377,0,0.0056
37378,0,0.0056
37379,0,0.0056
37380,0,0.0056
37381,0,0.0056
37382,0,0.0056
37383,0,0.0056
37384,0,0.0056
37385,0,0.0056
37386,0,0.0056
37387,0,0.0056
37388,0,0.0056
37389,0,0.0056
37390,0,0.0056
37391,0,0.0056
37392,0,0.0056
37393,0,0.0056
37394,0,0.0056
37395,0,0.0056
37396,0,0.0056
37397,0,0.0056
37398,0,0.0056
37399,0,0.0056
37400,0,0.0056
37401,0,0.0056
37402,0,0.0056
37403,0,0.0056
37404,0,0.0056
37405,0,0.0056
37406,0,0.0056
37407,0,0.0056
37408,0,0.0056
37409,0,0.0056
37410,0,0.0056
37411,0,0.0056
37412,0,0.0056
37413,0,0.0056
37414,0,0.0056
37415,0,0.0056
37416,0,0.0056
37417,0,0.0056
37418,0,0.0056
37419,0,0.0056
37420,0,0.0056
37421,0,0.0056
37422,0,0.0056
37423,0,0.0056
37424,0,0.0056
37425,0,0.0056
37426,0,0.0056
37427,0,0.0056
37428,0,0.0056
37429,0,0.0056
37430,0,0.0056
37431,0,0.0056
37432,0,0.0056
37433,0,0.0056
37434,0,0.0056
37435,0,0.0056
37436,0,0.0056
37437,0,0.0056
37438,0,0.0056
37439,0,0.0056
37440,0,0.0056
37441,0,0.0056
37442,0,0.0056
37443,0,0.0056
37444,0,0.0056
37445,0,0.0056
37446,0,0.0056
37447,0,0.0056
37448,0,0.0056
37449,0,0.0056
37450,0,0.0056
37451,0,0.0056
37452,0,0.0056
37453,0,0.0056
37454,0,0.0056
37455,0,0.0056
37456,0,0.0056
37457,0,0.0056
37458,0,0.0056
37459,0,0.0056
37460,0,0.0056
37461,0,0.0056
37462,0,0.0056
37463,0,0.0056
37464,0,0.0056
37465,0,0.0056
37466,0,0.0056
37467,0,0.0056
37468,0,0.0056
37469,0,0.0056
37470,0,0.0056
37471,0,0.0056
37472,0,0.0056
37473,0,0.0056
37474,0,0.0056
37475,0,0.0056
37476,0,0.0056
37477,0,0.0056
37478,0,0.0056
37479,0,0.0056
37480,0,0.0056
37481,0,0.0056
37482,0,0.0056
37483,0,0.0056
37484,0,0.0056
37485,0,0.0056
37486,0,0.0056
37487,0,0.0056
37488,0,0.0056
37489,0,0.0056
37490,0,0.0056
37491,0,0.0056
37492,0,0.0056
37493,0,0.0056
37494,0,0.0056
37495,0,0.0056
37496,0,0.0056
37497,0,0.0056
37498,0,0.0056
37499,0,0.0056
37500,0,0.0056
37501,0,0.0056
37502,0,0.0056
37503,0,0.0056
37504,0,0.0056
37505,0,0.0056
37506,0,0.0056
37507,0,0.0056
37508,0,0.0056
37509,0,0.0056
37510,0,0.0056
37511,0,0.0056
37512,0,0.0056
37513,0,0.0056
37514,0,0.0056
37515,0,0.0056
37516,0,0.0056
37517,0,0.0056
37518,0,0.0056
37519,0,0.0056
37520,0,0.0056
37521,0,0.0056
37522,0,0.0056
37523,0,0.0056
37524,0,0.0056
37525,0,0.0056
37526,0,0.0056
37527,0,0.0056
37528,0,0.0056
37529,0,0.0056
37530,0,0.0056
37531,0,0.0056
37532,0,0.0056
37533,0,0.0056
37534,0,0.0056
37535,0,0.0056
37536,0,0.0056
37537,0,0.0056
37538,0,0.0056
37539,0,0.0056
37540,0,0.0056
37541,0,0.0056
37542,0,0.0056
37543,0,0.0056
37544,0,0.0056
37545,0,0.0056
37546,0,0.0056
37547,0,0.0056
37548,0,0.0056
37549,0,0.0056
37550,0,0.0056
37551,0,0.0056
37552,0,0.0056
37553,0,0.0056
37554,0,0.0056
37555,0,0.0056
37556,0,0.0056
37557,0,0.0056
37558,0,0.0056
37559,0,0.0056
37560,0,0.0056
37561,0,0.0056
37562,0,0.0056
37563,0,0.0056
37564,0,0.0056
37565,0,0.0056
37566,0,0.0056
37567,0,0.0056
37568,0,0.0056
37569,0,0.0056
37570,0,0.0056
37571,0,0.0056
37572,0,0.0056
37573,0,0.0056
37574,0,0.0056
37575,0,0.0056
37576,0,0.0056
37577,0,0.0056
37578,0,0.0056
37579,0,0.0056
37580,0,0.0056
37581,0,0.0056
37582,0,0.0056
37583,0,0.0056
37584,0,0.0056
37585,0,0.0056
37586,0,0.0056
37587,0,0.0056
37588,0,0.0056
37589,0,0.0056
37590,0,0.0056
37591,0,0.0056
37592,0,0.0056
37593,0,0.0056
37594,0,0.0056
37595,0,0.0056
37596,0,0.0056
37597,0,0.0056
37598,0,0.0056
37599,0,0.0056
37600,0,0.0056
37601,0,0.0056
37602,0,0.0056
37603,0,0.0056
37604,0,0.0056
37605,0,0.0056
37606,0,0.0056
37607,0,0.0056
37608,0,0.0056
37609,0,0.0056
37610,0,0.0056
37611,0,0.0056
37612,0,0.0056
37613,0,0.0056
37614,0,0.0056
37615,0,0.0056
37616,0,0.0056
37617,0,0.0056
37618,0,0.0056
37619,0,0.0056
37620,0,0.0056
37621,0,0.0056
37622,0,0.0056
37623,0,0.0056
37624,0,0.0056
37625,0,0.0056
37626,0,0.0056
37627,0,0.0056
37628,0,0.0056
37629,0,0.0056
37630,0,0.0056
37631,0,0.0056
37632,0,0.0056
37633,0,0.0056
37634,0,0.0056
37635,0,0.0056
37636,0,0.0056
37637,0,0.0056
37638,0,0.0056
37639,0,0.0056
37640,0,0.0056
37641,0,0.0056
37642,0,0.0056
37643,0,0.0056
37644,0,0.0056
37645,0,0.0056
37646,0,0.0056
37647,0,0.0056
37648,0,0.0056
37649,0,0.0056
37650,0,0.0056
37651,0,0.0056
37652,0,0.0056
37653,0,0.0056
37654,0,0.0056
37655,0,0.0056
37656,0,0.0056
37657,0,0.0056
37658,0,0.0056
37659,0,0.0056
37660,0,0.0056
37661,0,0.0056
37662,0,0.0056
37663,0,0.0056
37664,0,0.0056
37665,0,0.0056
37666,0,0.0056
37667,0,0.0056
37668,0,0.0056
37669,0,0.0056
37670,0,0.0056
37671,0,0.0056
37672,0,0.0056
37673,0,0.0056
37674,0,0.0056
37675,0,0.0056
37676,0,0.0056
37677,0,0.0056
37678,0,0.0056
37679,0,0.0056
37680,0,0.0056
37681,0,0.0056
37682,0,0.0056
37683,0,0.0056
37684,0,0.0056
37685,0,0.0056
37686,0,0.0056
37687,0,0.0056
37688,0,0.0056
37689,0,0.0056
37690,0,0.0056
37691,0,0.0056
37692,0,0.0056
37693,0,0.0056
37694,0,0.0056
37695,0,0.0056
37696,0,0.0056
37697,0,0.0056
37698,0,0.0056
37699,0,0.0056
37700,0,0.0056
37701,0,0.0056
37702,0,0.0056
37703,0,0.0056
37704,0,0.0056
37705,0,0.0056
37706,0,0.0056
37707,0,0.0056
37708,0,0.0056
37709,0,0.0056
37710,0,0.0056
37711,0,0.0056
37712,0,0.0056
37713,0,0.0056
37714,0,0.0056
37715,0,0.0056
37716,0,0.0056
37717,0,0.0056
37719,0,0.0056
37720,0,0.0056
37721,0,0.0056
37722,0,0.0056
37723,0,0.0056
37724,0,0.0056
37725,0,0.0056
37726,0,0.0056
37727,0,0.0056
37728,0,0.0056
37729,0,0.0056
37730,0,0.0056
37731,0,0.0056
37732,0,0.0056
37733,0,0.0056
37734,0,0.0056
37735,0,0.0056
37736,0,0.0056
37737,0,0.0056
37738,0,0.0056
37739,0,0.0056
37740,0,0.0056
37741,0,0.0056
37742,0,0.0056
37743,0,0.0056
37744,0,0.0056
37745,0,0.0056
37746,0,0.0056
37747,0,0.0056
37748,0,0.0056
37749,0,0.0056
37750,0,0.0056
37751,0,0.0056
37752,0,0.0056
37753,0,0.0056
37754,0,0.0056
37755,0,0.0056
37756,0,0.0056
37757,0,0.0056
37758,0,0.0056
37759,0,0.0056
37760,0,0.0056
37761,0,0.0056
37762,0,0.0056
37763,0,0.0056
37764,0,0.0056
37765,0,0.0056
37766,0,0.0056
37767,0,0.0056
37768,0,0.0056
37769,0,0.0056
37770,0,0.0056
37771,0,0.0056
37772,0,0.0056
37773,0,0.0056
37774,0,0.0056
37775,0,0.0056
37776,0,0.0056
37777,0,0.0056
37778,0,0.0056
37779,0,0.0056
37780,0,0.0056
37781,0,0.0056
37782,0,0.0056
37783,0,0.0056
37784,0,0.0056
37785,0,0.0056
37786,0,0.0056
37787,0,0.0056
37788,0,0.0056
37789,0,0.0056
37790,0,0.0056
37791,0,0.0056
37792,0,0.0056
37793,0,0.0056
37794,0,0.0056
37795,0,0.0056
37796,0,0.0056
37797,0,0.0056
37798,0,0.0056
37799,0,0.0056
37800,0,0.0056
37801,0,0.0056
37802,0,0.0056
37803,0,0.0056
37804,0,0.0056
37805,0,0.0056
37806,0,0.0056
37807,0,0.0056
37808,0,0.0056
37809,0,0.0056
37810,0,0.0056
37811,0,0.0056
37812,0,0.0056
37813,0,0.0056
37814,0,0.0056
37815,0,0.0056
37816,0,0.0056
37817,0,0.0056
37818,0,0.0056
37819,0,0.0056
37820,0,0.0056
37821,0,0.0056
37822,0,0.0056
37823,0,0.0056
37824,0,0.0056
37825,0,0.0056
37826,0,0.0056
37827,0,0.0056
37828,0,0.0056
37829,0,0.0056
37830,0,0.0056
37831,0,0.0056
37832,0,0.0056
37833,0,0.0056
37834,0,0.0056
37835,0,0.0056
37836,0,0.0056
37837,0,0.0056
37838,0,0.0056
37839,0,0.0056
37840,0,0.0056
37841,0,0.0056
37842,0,0.0056
37843,0,0.0056
37844,0,0.0056
37845,0,0.0056
37846,0,0.0056
37847,0,0.0056
37848,0,0.0056
37849,0,0.0056
37850,0,0.0056
37851,0,0.0056
37852,0,0.0056
37853,0,0.0056
37854,0,0.0056
37855,0,0.0056
37856,0,0.0056
37857,0,0.0056
37858,0,0.0056
37859,0,0.0056
37860,0,0.0056
37861,0,0.0056
37862,0,0.0056
37863,0,0.0056
37864,0,0.0056
37865,0,0.0056
37866,0,0.0056
37867,0,0.0056
37868,0,0.0056
37869,0,0.0056
37870,0,0.0056
37871,0,0.0056
37872,0,0.0056
37873,0,0.0056
37874,0,0.0056
37875,0,0.0056
37876,0,0.0056
37877,0,0.0056
37878,0,0.0056
37879,0,0.0056
37880,0,0.0056
37881,0,0.0056
37882,0,0.0056
37883,0,0.0056
37884,0,0.0056
37885,0,0.0056
37886,0,0.0056
37887,0,0.0056
37888,0,0.0056
37889,0,0.0056
37890,0,0.0056
37891,0,0.0056
37892,0,0.0056
37893,0,0.0056
37894,0,0.0056
37895,0,0.0056
37896,0,0.0056
37897,0,0.0056
37898,0,0.0056
37899,0,0.0056
37900,0,0.0056
37901,0,0.0056
37902,0,0.0056
37903,0,0.0056
37904,0,0.0056
37905,0,0.0056
37906,0,0.0056
37907,0,0.0056
37908,0,0.0056
37909,0,0.0056
37910,0,0.0056
37911,0,0.0056
37912,0,0.0056
37913,0,0.0056
37914,0,0.0056
37915,0,0.0056
37916,0,0.0056
37917,0,0.0056
37918,0,0.0056
37919,0,0.0056
37920,0,0.0056
37921,0,0.0056
37922,0,0.0056
37923,0,0.0056
37924,0,0.0056
37925,0,0.0056
37926,0,0.0056
37927,0,0.0056
37928,0,0.0056
37929,0,0.0056
37930,0,0.0056
37931,0,0.0056
37932,0,0.0056
37933,0,0.0056
37934,0,0.0056
37935,0,0.0056
37936,0,0.0056
37937,0,0.0056
37938,0,0.0056
37939,0,0.0056
37940,0,0.0056
37941,0,0.0056
37942,0,0.0056
37943,0,0.0056
37944,0,0.0056
37945,0,0.0056
37946,0,0.0056
37947,0,0.0056
37948,0,0.0056
37949,0,0.0056
37950,0,0.0056
37951,0,0.0056
37952,0,0.0056
37953,0,0.0056
37954,0,0.0056
37955,0,0.0056
37956,0,0.0056
37957,0,0.0056
37958,0,0.0056
37959,0,0.0056
37960,0,0.0056
37961,0,0.0056
37962,0,0.0056
37963,0,0.0056
37964,0,0.0056
37965,0,0.0056
37966,0,0.0056
37967,0,0.0056
37968,0,0.0056
37969,0,0.0056
37970,0,0.0056
37971,0,0.0056
37972,0,0.0056
37973,0,0.0056
37974,0,0.0056
37975,0,0.0056
37976,0,0.0056
37977,0,0.0056
37978,0,0.0056
37979,0,0.0056
37980,0,0.0056
37981,0,0.0056
37982,0,0.0056
37983,0,0.0056
37984,0,0.0056
37985,0,0.0056
37986,0,0.0056
37987,0,0.0056
37988,0,0.0056
37989,0,0.0056
37990,0,0.0056
37991,0,0.0056
37992,0,0.0056
37993,0,0.0056
37994,0,0.0056
37995,0,0.0056
37996,0,0.0056
37997,0,0.0056
37998,0,0.0056
37999,0,0.0056
38000,0,0.0056
38001,0,0.0056
38002,0,0.0056
38003,0,0.0056
38004,0,0.0056
38005,0,0.0056
38006,0,0.0056
38007,0,0.0056
38008,0,0.0056
38009,0,0.0056
38010,0,0.0056
38011,0,0.0056
38012,0,0.0056
38013,0,0.0056
38014,0,0.0056
38015,0,0.0056
38016,0,0.0056
38017,0,0.0056
38018,0,0.0056
38019,0,0.0056
38020,0,0.0056
38021,0,0.0056
38022,0,0.0056
38023,0,0.0056
38024,0,0.0056
38025,0,0.0056
38026,0,0.0056
38027,0,0.0056
38028,0,0.0056
38029,0,0.0056
38030,0,0.0056
38031,0,0.0056
38032,0,0.0056
38033,0,0.0056
38034,0,0.0056
38035,0,0.0056
38036,0,0.0056
38037,0,0.0056
38038,0,0.0056
38039,0,0.0056
38040,0,0.0056
38041,0,0.0056
38042,0,0.0056
38043,0,0.0056
38044,0,0.0056
38045,0,0.0056
38046,0,0.0056
38047,0,0.0056
38048,0,0.0056
38049,0,0.0056
38050,0,0.0056
38051,0,0.0056
38052,0,0.0056
38053,0,0.0056
38054,0,0.0056
38055,0,0.0056
38056,0,0.0056
38057,0,0.0056
38058,0,0.0056
38059,0,0.0056
38060,0,0.0056
38061,0,0.0056
38062,0,0.0056
38063,0,0.0056
38064,0,0.0056
38065,0,0.0056
38066,0,0.0056
38067,0,0.0056
38068,0,0.0056
38069,0,0.0056
38070,0,0.0056
38071,0,0.0056
38072,0,0.0056
38073,0,0.0056
38074,0,0.0056
38075,0,0.0056
38076,0,0.0056
38077,0,0.0056
38078,0,0.0056
38079,0,0.0056
38080,0,0.0056
38081,0,0.0056
38082,0,0.0056
38083,0,0.0056
38084,0,0.0056
38085,0,0.0056
38086,0,0.0056
38087,0,0.0056
38088,0,0.0056
38089,0,0.0056
38090,0,0.0056
38091,0,0.0056
38092,0,0.0056
38093,0,0.0056
38094,0,0.0056
38095,0,0.0056
38096,0,0.0056
38097,0,0.0056
38098,0,0.0056
38099,0,0.0056
38100,0,0.0056
38101,0,0.0056
38102,0,0.0056
38103,0,0.0056
38104,0,0.0056
38105,0,0.0056
38106,0,0.0056
38107,0,0.0056
38108,0,0.0056
38109,0,0.0056
38110,0,0.0056
38111,0,0.0056
38112,0,0.0056
38113,0,0.0056
38114,0,0.0056
38115,0,0.0056
38116,0,0.0056
38117,0,0.0056
38118,0,0.0056
38119,0,0.0056
38120,0,0.0056
38121,0,0.0056
38122,0,0.0056
38123,0,0.0056
38124,0,0.0056
38125,0,0.0056
38126,0,0.0056
38127,0,0.0056
38128,0,0.0056
38129,0,0.0056
38130,0,0.0056
38131,0,0.0056
38132,0,0.0056
38133,0,0.0056
38134,0,0.0056
38135,0,0.0056
38136,0,0.0056
38137,0,0.0056
38138,0,0.0056
38139,0,0.0056
38140,0,0.0056
38141,0,0.0056
38142,0,0.0056
38143,0,0.0056
38144,0,0.0056
38145,0,0.0056
38146,0,0.0056
38147,0,0.0056
38148,0,0.0056
38149,0,0.0056
38150,0,0.0056
38151,0,0.0056
38152,0,0.0056
38153,0,0.0056
38154,0,0.0056
38155,0,0.0056
38156,0,0.0056
38157,0,0.0056
38158,0,0.0056
38159,0,0.0056
38160,0,0.0056
38161,0,0.0056
38162,0,0.0056
38163,0,0.0056
38164,0,0.0056
38165,0,0.0056
38166,0,0.0056
38167,0,0.0056
38168,0,0.0056
38169,0,0.0056
38172,0,0.0056
38173,0,0.0056
38174,0,0.0056
38175,0,0.0056
38176,0,0.0056
38177,0,0.0056
38178,0,0.0056
38179,0,0.0056
38180,0,0.0056
38181,0,0.0056
38182,0,0.0056
38183,0,0.0056
38184,0,0.0056
38185,0,0.0056
38186,0,0.0056
38187,0,0.0056
38188,0,0.0056
38189,0,0.0056
38190,0,0.0056
38191,0,0.0056
38192,0,0.0056
38193,0,0.0056
38194,0,0.0056
38195,0,0.0056
38196,0,0.0056
38197,0,0.0056
38198,0,0.0056
38199,0,0.0056
38200,0,0.0056
38201,0,0.0056
38202,0,0.0056
38203,0,0.0056
38204,0,0.0056
38205,0,0.0056
38206,0,0.0056
38207,0,0.0056
38208,0,0.0056
38209,0,0.0056
38210,0,0.0056
38211,0,0.0056
38212,0,0.0056
38213,0,0.0056
38214,0,0.0056
38215,0,0.0056
38216,0,0.0056
38217,0,0.0056
38218,0,0.0056
38219,0,0.0056
38220,0,0.0056
38221,0,0.0056
38222,0,0.0056
38223,0,0.0056
38224,0,0.0056
38225,0,0.0056
38226,0,0.0056
38227,0,0.0056
38228,0,0.0056
38229,0,0.0056
38230,0,0.0056
38231,0,0.0056
38232,0,0.0056
38233,0,0.0056
38234,0,0.0056
38235,0,0.0056
38236,0,0.0056
38237,0,0.0056
38238,0,0.0056
38239,0,0.0056
38240,0,0.0056
38241,0,0.0056
38242,0,0.0056
38243,0,0.0056
38244,0,0.0056
38245,0,0.0056
38246,0,0.0056
38247,0,0.0056
38248,0,0.0056
38249,0,0.0056
38250,0,0.0056
38251,0,0.0056
38252,0,0.0056
38253,0,0.0056
38254,0,0.0056
38255,0,0.0056
38256,0,0.0056
38257,0,0.0056
38258,0,0.0056
38259,0,0.0056
38260,0,0.0056
38261,0,0.0056
38262,0,0.0056
38263,0,0.0056
38264,0,0.0056
38265,0,0.0056
38266,0,0.0056
38267,0,0.0056
38268,0,0.0056
38269,0,0.0056
38270,0,0.0056
38271,0,0.0056
38272,0,0.0056
38273,0,0.0056
38274,0,0.0056
38275,0,0.0056
38276,0,0.0056
38277,0,0.0056
38278,0,0.0056
38279,0,0.0056
38280,0,0.0056
38281,0,0.0056
38282,0,0.0056
38283,0,0.0056
38284,0,0.0056
38285,0,0.0056
38286,0,0.0056
38287,0,0.0056
38288,0,0.0056
38289,0,0.0056
38290,0,0.0056
38291,0,0.0056
38292,0,0.0056
38293,0,0.0056
38294,0,0.0056
38295,0,0.0056
38296,0,0.0056
38297,0,0.0056
38298,0,0.0056
38299,0,0.0056
38300,0,0.0056
38301,0,0.0056
38302,0,0.0056
38303,0,0.0056
38304,0,0.0056
38305,0,0.0056
38306,0,0.0056
38307,0,0.0056
38308,0,0.0056
38309,0,0.0056
38310,0,0.0056
38311,0,0.0056
38312,0,0.0056
38313,0,0.0056
38314,0,0.0056
38315,0,0.0056
38316,0,0.0056
38317,0,0.0056
38322,0,0.0056
38323,0,0.0056
38324,0,0.0056
38325,0,0.0056
38327,0,0.0056
38328,0,0.0056
38329,0,0.0056
38330,0,0.0056
38333,0,0.0056
38334,0,0.0056
38335,0,0.0056
38336,0,0.0056
38337,0,0.0056
38338,0,0.0056
38339,0,0.0056
38340,0,0.0056
38341,0,0.0056
38342,0,0.0056
38343,0,0.0056
38344,0,0.0056
38345,0,0.0056
38346,0,0.0056
38347,0,0.0056
38348,0,0.0056
38349,0,0.0056
38350,0,0.0056
38351,0,0.0056
38352,0,0.0056
38353,0,0.0056
38354,0,0.0056
38355,0,0.0056
38356,0,0.0056
38357,0,0.0056
38358,0,0.0056
38359,0,0.0056
38360,0,0.0056
38365,0,0.0056
38366,0,0.0056
38367,0,0.0056
38369,0,0.0056
38370,0,0.0056
38371,0,0.0056
38372,0,0.0056
38373,0,0.0056
38374,0,0.0056
38375,0,0.0056
38377,0,0.0056
38378,0,0.0056
38379,0,0.0056
38380,0,0.0056
38381,0,0.0056
38382,0,0.0056
38383,0,0.0056
38384,0,0.0056
38385,0,0.0056
38386,0,0.0056
38387,0,0.0056
38388,0,0.0056
38389,0,0.0056
38390,0,0.0056
38391,0,0.0056
38392,0,0.0056
38393,0,0.0056
38394,0,0.0056
38395,0,0.0056
38396,0,0.0056
38397,0,0.0056
38398,0,0.0056
38399,0,0.0056
38400,0,0.0056
38401,0,0.0056
38402,0,0.0056
38403,0,0.0056
38404,0,0.0056
38405,0,0.0056
38406,0,0.0056
38407,0,0.0056
38408,0,0.0056
38409,0,0.0056
38410,0,0.0056
38411,0,0.0056
38412,0,0.0056
38413,0,0.0056
38414,0,0.0056
38418,0,0.0056
38419,0,0.0056
38420,0,0.0056
38421,0,0.0056
38422,0,0.0056
38424,0,0.0056
38425,0,0.0056
38426,0,0.0056
38427,0,0.0056
38428,0,0.0056
38431,0,0.0056
38432,0,0.0056
38433,0,0.0056
38434,0,0.0056
38435,0,0.0056
38436,0,0.0056
38437,0,0.0056
38438,0,0.0056
38439,0,0.0056
38440,0,0.0056
38441,0,0.0056
38442,0,0.0056
38443,0,0.0056
38444,0,0.0056
38445,0,0.0056
38446,0,0.0056
38447,0,0.0056
38448,0,0.0056
38449,0,0.0056
38450,0,0.0056
38451,0,0.0056
38452,0,0.0056
38453,0,0.0056
38454,0,0.0056
38455,0,0.0056
38456,0,0.0056
38457,0,0.0056
38458,0,0.0056
38459,0,0.0056
38460,0,0.0056
38461,0,0.0056
38462,0,0.0056
38463,0,0.0056
38464,0,0.0056
38465,0,0.0056
38466,0,0.0056
38467,0,0.0056
38468,0,0.0056
38469,0,0.0056
38470,0,0.0056
38473,0,0.0056
38474,0,0.0056
38477,0,0.0056
38478,0,0.0056
38479,0,0.0056
38480,0,0.0056
38481,0,0.0056
38482,0,0.0056
38483,0,0.0056
38484,0,0.0056
38485,0,0.0056
38486,0,0.0056
38490,0,0.0056
38491,0,0.0056
38492,0,0.0056
38493,0,0.0056
38494,0,0.0056
38495,0,0.0056
38496,0,0.0056
38497,0,0.0056
38498,0,0.0056
38499,0,0.0056
38500,0,0.0056
38501,0,0.0056
38502,0,0.0056
38503,0,0.0056
38504,0,0.0056
38505,0,0.0056
38506,0,0.0056
38507,0,0.0056
38508,0,0.0056
38509,0,0.0056
38510,0,0.0056
38511,0,0.0056
38512,0,0.0056
38513,0,0.0056
38514,0,0.0056
38515,0,0.0056
38516,0,0.0056
38517,0,0.0056
38520,0,0.0056
38521,0,0.0056
38522,0,0.0056
38523,0,0.0056
38524,0,0.0056
38528,0,0.0056
